filename,language,blob_count,blob_rects,full_path
photo_1126@29-07-2019_18-14-31.jpg,English,1,"[(560, 677, 565, 436)]",Static/Meme/English/photo_1126@29-07-2019_18-14-31.jpg
photo_113@06-01-2023_03-01-49.jpg,English,1,"[(420, 155, 245, 265)]",Static/Meme/English/photo_113@06-01-2023_03-01-49.jpg
photo_1152@30-07-2019_22-14-46.jpg,English,1,"[(364, 217, 194, 121)]",Static/Meme/English/photo_1152@30-07-2019_22-14-46.jpg
photo_115@06-01-2023_03-05-25.jpg,English,1,"[(0, 349, 829, 501)]",Static/Meme/English/photo_115@06-01-2023_03-05-25.jpg
photo_11@06-01-2023_02-00-43.jpg,English,1,"[(588, 329, 196, 219)]",Static/Meme/English/photo_11@06-01-2023_02-00-43.jpg
photo_121@06-01-2023_03-09-30.jpg,English,1,"[(336, 203, 609, 589)]",Static/Meme/English/photo_121@06-01-2023_03-09-30.jpg
photo_1257@04-08-2019_08-14-09.jpg,English,1,"[(260, 127, 197, 196)]",Static/Meme/English/photo_1257@04-08-2019_08-14-09.jpg
photo_128@06-01-2023_03-12-43.jpg,English,1,"[(198, 675, 316, 285)]",Static/Meme/English/photo_128@06-01-2023_03-12-43.jpg
photo_128@16-06-2019_04-14-26.jpg,English,1,"[(506, 747, 59, 61)]",Static/Meme/English/photo_128@16-06-2019_04-14-26.jpg
photo_1326@07-08-2019_06-14-11.jpg,English,1,"[(77, 700, 124, 102)]",Static/Meme/English/photo_1326@07-08-2019_06-14-11.jpg
photo_1343@07-08-2019_23-14-45.jpg,English,1,"[(684, 74, 290, 274)]",Static/Meme/English/photo_1343@07-08-2019_23-14-45.jpg
photo_137@06-01-2023_03-13-55.jpg,English,1,"[(176, 74, 414, 419)]",Static/Meme/English/photo_137@06-01-2023_03-13-55.jpg
photo_139@16-06-2019_15-14-30.jpg,English,1,"[(384, 0, 478, 618)]",Static/Meme/English/photo_139@16-06-2019_15-14-30.jpg
photo_13@06-01-2023_02-05-13.jpg,English,1,"[(500, 296, 323, 297)]",Static/Meme/English/photo_13@06-01-2023_02-05-13.jpg
photo_1412@10-08-2019_20-14-37.jpg,English,1,"[(382, 448, 66, 45)]",Static/Meme/English/photo_1412@10-08-2019_20-14-37.jpg
photo_141@06-01-2023_03-13-55.jpg,English,1,"[(432, 116, 346, 430)]",Static/Meme/English/photo_141@06-01-2023_03-13-55.jpg
photo_145@06-01-2023_03-16-31.jpg,English,1,"[(530, 95, 179, 120)]",Static/Meme/English/photo_145@06-01-2023_03-16-31.jpg
photo_146@06-01-2023_03-16-31.jpg,English,1,"[(110, 452, 760, 346)]",Static/Meme/English/photo_146@06-01-2023_03-16-31.jpg
photo_1471@13-08-2019_08-14-31.jpg,English,1,"[(338, 210, 316, 245)]",Static/Meme/English/photo_1471@13-08-2019_08-14-31.jpg
photo_14@06-01-2023_02-06-47.jpg,English,1,"[(896, 123, 118, 121)]",Static/Meme/English/photo_14@06-01-2023_02-06-47.jpg
photo_1522@09-11-2019_23-23-18.jpg,English,1,"[(0, 190, 882, 770)]",Static/Meme/English/photo_1522@09-11-2019_23-23-18.jpg
photo_160@17-06-2019_14-14-13.jpg,English,1,"[(416, 312, 278, 339)]",Static/Meme/English/photo_160@17-06-2019_14-14-13.jpg
photo_163@17-06-2019_17-14-09.jpg,English,1,"[(486, 200, 238, 326)]",Static/Meme/English/photo_163@17-06-2019_17-14-09.jpg
photo_164@06-01-2023_03-28-28.jpg,English,1,"[(196, 825, 604, 454)]",Static/Meme/English/photo_164@06-01-2023_03-28-28.jpg
photo_167@06-01-2023_03-31-23.jpg,English,1,"[(736, 751, 296, 306)]",Static/Meme/English/photo_167@06-01-2023_03-31-23.jpg
photo_168@06-01-2023_03-31-23.jpg,English,1,"[(642, 0, 638, 640)]",Static/Meme/English/photo_168@06-01-2023_03-31-23.jpg
photo_169@06-01-2023_03-32-06.jpg,English,1,"[(316, 498, 393, 365)]",Static/Meme/English/photo_169@06-01-2023_03-32-06.jpg
photo_16@11-06-2019_12-14-40.jpg,English,1,"[(1912, 1716, 610, 774)]",Static/Meme/English/photo_16@11-06-2019_12-14-40.jpg
photo_1700@16-11-2019_23-28-27.jpg,English,1,"[(0, 403, 406, 409)]",Static/Meme/English/photo_1700@16-11-2019_23-28-27.jpg
photo_180@06-01-2023_03-40-18.jpg,English,1,"[(80, 675, 168, 256)]",Static/Meme/English/photo_180@06-01-2023_03-40-18.jpg
photo_182@06-01-2023_03-40-18.jpg,English,1,"[(326, 604, 486, 476)]",Static/Meme/English/photo_182@06-01-2023_03-40-18.jpg
photo_1855@21-11-2019_11-09-02.jpg,English,1,"[(40, 387, 1114, 893)]",Static/Meme/English/photo_1855@21-11-2019_11-09-02.jpg
photo_19534@03-11-2022_14-24-19.jpg,English,1,"[(0, 107, 308, 329)]",Static/Meme/English/photo_19534@03-11-2022_14-24-19.jpg
photo_19602@11-11-2022_11-50-50.jpg,English,1,"[(526, 149, 304, 369)]",Static/Meme/English/photo_19602@11-11-2022_11-50-50.jpg
photo_19732@24-11-2022_19-22-01.jpg,English,1,"[(296, 75, 382, 283)]",Static/Meme/English/photo_19732@24-11-2022_19-22-01.jpg
photo_19793@01-12-2022_10-19-30.jpg,English,1,"[(296, 134, 276, 317)]",Static/Meme/English/photo_19793@01-12-2022_10-19-30.jpg
photo_19812@03-12-2022_16-55-57.jpg,English,1,"[(276, 88, 444, 462)]",Static/Meme/English/photo_19812@03-12-2022_16-55-57.jpg
photo_19813@04-12-2022_00-27-12.jpg,English,1,"[(430, 655, 349, 178)]",Static/Meme/English/photo_19813@04-12-2022_00-27-12.jpg
photo_1984@05-12-2019_11-58-51.jpg,English,1,"[(360, 689, 274, 281)]",Static/Meme/English/photo_1984@05-12-2019_11-58-51.jpg
photo_20047@27-12-2022_17-14-42.jpg,English,1,"[(304, 490, 420, 385)]",Static/Meme/English/photo_20047@27-12-2022_17-14-42.jpg
photo_20066@29-12-2022_13-18-35.jpg,English,1,"[(579, 433, 343, 374)]",Static/Meme/English/photo_20066@29-12-2022_13-18-35.jpg
photo_2023-01-16_14-51-44.jpg,English,1,"[(8, 148, 414, 414)]",Static/Meme/English/photo_2023-01-16_14-51-44.jpg
photo_2023-08-27_04-08-08.jpg,English,1,"[(16, 197, 239, 245)]",Static/Meme/English/photo_2023-08-27_04-08-08.jpg
photo_2023-09-03_17-25-42.jpg,English,1,"[(185, 420, 282, 330)]",Static/Meme/English/photo_2023-09-03_17-25-42.jpg
photo_2023-09-04_19-26-42.jpg,English,1,"[(32, 21, 126, 129)]",Static/Meme/English/photo_2023-09-04_19-26-42.jpg
photo_2023-09-05_15-56-57.jpg,English,1,"[(568, 910, 58, 60)]",Static/Meme/English/photo_2023-09-05_15-56-57.jpg
photo_2023-09-18_16-48-32.jpg,English,1,"[(448, 40, 148, 91)]",Static/Meme/English/photo_2023-09-18_16-48-32.jpg
photo_2023-09-23_20-14-13.jpg,English,1,"[(231, 321, 345, 253)]",Static/Meme/English/photo_2023-09-23_20-14-13.jpg
photo_2023-09-28_21-22-56.jpg,English,1,"[(370, 111, 272, 211)]",Static/Meme/English/photo_2023-09-28_21-22-56.jpg
photo_2023-11-03_10-36-29.jpg,English,1,"[(966, 445, 114, 173)]",Static/Meme/English/photo_2023-11-03_10-36-29.jpg
photo_2023-11-11_14-04-33.jpg,English,1,"[(18, 440, 646, 263)]",Static/Meme/English/photo_2023-11-11_14-04-33.jpg
photo_2023-11-11_14-32-00.jpg,English,1,"[(562, 232, 477, 1048)]",Static/Meme/English/photo_2023-11-11_14-32-00.jpg
photo_2023-12-09_02-55-53.jpg,English,1,"[(360, 482, 200, 130)]",Static/Meme/English/photo_2023-12-09_02-55-53.jpg
photo_2024-01-07_17-35-43.jpg,English,1,"[(784, 29, 244, 282)]",Static/Meme/English/photo_2024-01-07_17-35-43.jpg
photo_22068@05-07-2022_11-14-54.jpg,English,1,"[(400, 220, 166, 263)]",Static/Meme/English/photo_22068@05-07-2022_11-14-54.jpg
photo_22692@19-10-2022_15-14-20.jpg,English,1,"[(424, 203, 296, 378)]",Static/Meme/English/photo_22692@19-10-2022_15-14-20.jpg
photo_22731@22-10-2022_18-14-52.jpg,English,1,"[(238, 233, 232, 294)]",Static/Meme/English/photo_22731@22-10-2022_18-14-52.jpg
photo_22743@23-10-2022_13-14-35.jpg,English,1,"[(412, 484, 536, 523)]",Static/Meme/English/photo_22743@23-10-2022_13-14-35.jpg
photo_22787@26-10-2022_17-14-29.jpg,English,1,"[(860, 321, 514, 536)]",Static/Meme/English/photo_22787@26-10-2022_17-14-29.jpg
photo_231@20-06-2019_13-14-12.jpg,English,1,"[(450, 633, 140, 147)]",Static/Meme/English/photo_231@20-06-2019_13-14-12.jpg
photo_237@20-06-2019_19-14-37.jpg,English,1,"[(308, 61, 104, 121)]",Static/Meme/English/photo_237@20-06-2019_19-14-37.jpg
photo_23@06-01-2023_02-16-51.jpg,English,1,"[(148, 26, 332, 302)]",Static/Meme/English/photo_23@06-01-2023_02-16-51.jpg
photo_24@06-01-2023_02-18-13.jpg,English,1,"[(526, 149, 302, 369)]",Static/Meme/English/photo_24@06-01-2023_02-18-13.jpg
photo_27376@25-11-2022_11-43-58.jpg,English,1,"[(554, 151, 464, 592)]",Static/Meme/English/photo_27376@25-11-2022_11-43-58.jpg
photo_27523@02-12-2022_08-02-29.jpg,English,1,"[(368, 146, 282, 266)]",Static/Meme/English/photo_27523@02-12-2022_08-02-29.jpg
photo_27707@08-12-2022_14-41-38.jpg,English,1,"[(14, 14, 310, 465)]",Static/Meme/English/photo_27707@08-12-2022_14-41-38.jpg
photo_27710@08-12-2022_15-14-36.jpg,English,1,"[(324, 433, 88, 88)]",Static/Meme/English/photo_27710@08-12-2022_15-14-36.jpg
photo_27862@15-12-2022_17-25-32.jpg,English,1,"[(254, 108, 122, 130)]",Static/Meme/English/photo_27862@15-12-2022_17-25-32.jpg
photo_28109@24-12-2022_09-15-41.jpg,English,1,"[(0, 142, 538, 930)]",Static/Meme/English/photo_28109@24-12-2022_09-15-41.jpg
photo_28155@25-12-2022_21-04-54.jpg,English,1,"[(126, 746, 162, 168)]",Static/Meme/English/photo_28155@25-12-2022_21-04-54.jpg
photo_29@06-01-2023_02-18-33.jpg,English,1,"[(282, 20, 70, 78)]",Static/Meme/English/photo_29@06-01-2023_02-18-33.jpg
photo_31@06-01-2023_02-18-33.jpg,English,1,"[(371, 227, 442, 714)]",Static/Meme/English/photo_31@06-01-2023_02-18-33.jpg
photo_33@06-01-2023_02-18-33.jpg,English,1,"[(158, 66, 334, 223)]",Static/Meme/English/photo_33@06-01-2023_02-18-33.jpg
photo_34@06-01-2023_02-20-17.jpg,English,1,"[(338, 299, 230, 229)]",Static/Meme/English/photo_34@06-01-2023_02-20-17.jpg
photo_35@06-01-2023_02-21-20.jpg,English,1,"[(406, 175, 93, 108)]",Static/Meme/English/photo_35@06-01-2023_02-21-20.jpg
photo_3@06-01-2023_01-54-40.jpg,English,1,"[(26, 289, 686, 947)]",Static/Meme/English/photo_3@06-01-2023_01-54-40.jpg
photo_42@06-01-2023_02-25-07.jpg,English,1,"[(394, 63, 417, 405)]",Static/Meme/English/photo_42@06-01-2023_02-25-07.jpg
photo_438@29-06-2019_20-14-34.jpg,English,1,"[(310, 348, 171, 173)]",Static/Meme/English/photo_438@29-06-2019_20-14-34.jpg
photo_472@31-08-2019_20-11-22.jpg,English,1,"[(0, 484, 356, 476)]",Static/Meme/English/photo_472@31-08-2019_20-11-22.jpg
photo_475@01-09-2019_18-12-07.jpg,English,1,"[(320, 632, 352, 309)]",Static/Meme/English/photo_475@01-09-2019_18-12-07.jpg
photo_47@06-01-2023_02-28-14.jpg,English,1,"[(454, 54, 374, 376)]",Static/Meme/English/photo_47@06-01-2023_02-28-14.jpg
photo_4@06-01-2023_01-55-03.jpg,English,1,"[(477, 406, 243, 266)]",Static/Meme/English/photo_4@06-01-2023_01-55-03.jpg
photo_52@06-01-2023_02-32-50.jpg,English,1,"[(694, 210, 140, 178)]",Static/Meme/English/photo_52@06-01-2023_02-32-50.jpg
photo_538@04-07-2019_06-14-12.jpg,English,1,"[(702, 120, 72, 64)]",Static/Meme/English/photo_538@04-07-2019_06-14-12.jpg
photo_545@04-07-2019_13-14-25.jpg,English,1,"[(402, 167, 156, 154)]",Static/Meme/English/photo_545@04-07-2019_13-14-25.jpg
photo_56@06-01-2023_02-35-33.jpg,English,1,"[(604, 613, 354, 358)]",Static/Meme/English/photo_56@06-01-2023_02-35-33.jpg
photo_58@06-01-2023_02-35-42.jpg,English,1,"[(370, 550, 182, 253)]",Static/Meme/English/photo_58@06-01-2023_02-35-42.jpg
photo_594@06-07-2019_19-14-38.jpg,English,1,"[(432, 626, 156, 174)]",Static/Meme/English/photo_594@06-07-2019_19-14-38.jpg
photo_632@08-07-2019_19-14-36.jpg,English,1,"[(182, 574, 102, 99)]",Static/Meme/English/photo_632@08-07-2019_19-14-36.jpg
photo_645@09-07-2019_08-14-14.jpg,English,1,"[(372, 0, 600, 949)]",Static/Meme/English/photo_645@09-07-2019_08-14-14.jpg
photo_647@09-07-2019_10-14-43.jpg,English,1,"[(794, 464, 286, 315)]",Static/Meme/English/photo_647@09-07-2019_10-14-43.jpg
photo_666@03-10-2019_09-34-21.jpg,English,1,"[(274, 653, 206, 202)]",Static/Meme/English/photo_666@03-10-2019_09-34-21.jpg
photo_66@06-01-2023_02-40-31.jpg,English,1,"[(492, 624, 442, 459)]",Static/Meme/English/photo_66@06-01-2023_02-40-31.jpg
photo_6933@07-10-2020_09-33-20.jpg,English,1,"[(643, 240, 309, 278)]",Static/Meme/English/photo_6933@07-10-2020_09-33-20.jpg
photo_700@11-07-2019_17-14-17.jpg,English,1,"[(420, 21, 172, 221)]",Static/Meme/English/photo_700@11-07-2019_17-14-17.jpg
photo_71@06-01-2023_02-43-45.jpg,English,1,"[(6, 14, 52, 55)]",Static/Meme/English/photo_71@06-01-2023_02-43-45.jpg
photo_7205@23-10-2020_15-57-53.jpg,English,1,"[(244, 237, 267, 263)]",Static/Meme/English/photo_7205@23-10-2020_15-57-53.jpg
photo_749@13-07-2019_19-14-34.jpg,English,1,"[(1076, 346, 1132, 781)]",Static/Meme/English/photo_749@13-07-2019_19-14-34.jpg
photo_74@06-01-2023_02-45-19.jpg,English,1,"[(586, 8, 490, 956)]",Static/Meme/English/photo_74@06-01-2023_02-45-19.jpg
photo_7531@06-11-2020_22-32-14.jpg,English,1,"[(239, 343, 206, 206)]",Static/Meme/English/photo_7531@06-11-2020_22-32-14.jpg
photo_77@06-01-2023_02-47-32.jpg,English,1,"[(310, 83, 446, 485)]",Static/Meme/English/photo_77@06-01-2023_02-47-32.jpg
photo_797@15-07-2019_19-14-06.jpg,English,1,"[(550, 416, 48, 61)]",Static/Meme/English/photo_797@15-07-2019_19-14-06.jpg
photo_79@14-06-2019_03-14-20.jpg,English,1,"[(198, 90, 181, 135)]",Static/Meme/English/photo_79@14-06-2019_03-14-20.jpg
photo_805@16-07-2019_03-14-19.jpg,English,1,"[(562, 577, 108, 67)]",Static/Meme/English/photo_805@16-07-2019_03-14-19.jpg
photo_812@16-07-2019_10-14-24.jpg,English,1,"[(428, 102, 426, 475)]",Static/Meme/English/photo_812@16-07-2019_10-14-24.jpg
photo_829@17-07-2019_03-14-27.jpg,English,1,"[(360, 264, 238, 171)]",Static/Meme/English/photo_829@17-07-2019_03-14-27.jpg
photo_83@06-01-2023_02-49-57.jpg,English,1,"[(182, 13, 488, 716)]",Static/Meme/English/photo_83@06-01-2023_02-49-57.jpg
photo_855@18-07-2019_05-14-44.jpg,English,1,"[(462, 1228, 788, 592)]",Static/Meme/English/photo_855@18-07-2019_05-14-44.jpg
photo_85@06-01-2023_02-51-51.jpg,English,1,"[(722, 714, 482, 540)]",Static/Meme/English/photo_85@06-01-2023_02-51-51.jpg
photo_874@19-07-2019_00-14-27.jpg,English,1,"[(292, 0, 311, 352)]",Static/Meme/English/photo_874@19-07-2019_00-14-27.jpg
photo_877@19-10-2019_17-43-38.jpg,English,1,"[(118, 910, 194, 192)]",Static/Meme/English/photo_877@19-10-2019_17-43-38.jpg
photo_888@21-10-2019_15-08-43.jpg,English,1,"[(61, 40, 495, 331)]",Static/Meme/English/photo_888@21-10-2019_15-08-43.jpg
photo_89@06-01-2023_02-52-18.jpg,English,1,"[(289, 331, 725, 706)]",Static/Meme/English/photo_89@06-01-2023_02-52-18.jpg
photo_908@23-10-2019_00-50-09.jpg,English,1,"[(373, 191, 406, 425)]",Static/Meme/English/photo_908@23-10-2019_00-50-09.jpg
photo_91@06-01-2023_02-54-47.jpg,English,1,"[(296, 133, 284, 319)]",Static/Meme/English/photo_91@06-01-2023_02-54-47.jpg
photo_92@06-01-2023_02-54-47.jpg,English,1,"[(240, 166, 274, 242)]",Static/Meme/English/photo_92@06-01-2023_02-54-47.jpg
photo_939@21-07-2019_20-14-39.jpg,English,1,"[(403, 104, 147, 165)]",Static/Meme/English/photo_939@21-07-2019_20-14-39.jpg
photo_94@06-01-2023_02-54-47.jpg,English,1,"[(79, 383, 479, 473)]",Static/Meme/English/photo_94@06-01-2023_02-54-47.jpg
photo_95@06-01-2023_02-56-57.jpg,English,1,"[(540, 492, 150, 333)]",Static/Meme/English/photo_95@06-01-2023_02-56-57.jpg
photo_98@06-01-2023_02-56-57.jpg,English,1,"[(283, 337, 396, 563)]",Static/Meme/English/photo_98@06-01-2023_02-56-57.jpg
photo_99@06-01-2023_02-56-57.jpg,English,1,"[(290, 69, 468, 483)]",Static/Meme/English/photo_99@06-01-2023_02-56-57.jpg
photo_9@06-01-2023_02-00-43.jpg,English,1,"[(204, 341, 654, 568)]",Static/Meme/English/photo_9@06-01-2023_02-00-43.jpg
physical-return-of-meme-57c3857d0e3e5-design.jpg,English,1,"[(0, 0, 415, 380)]",Static/Meme/English/physical-return-of-meme-57c3857d0e3e5-design.jpg
pics-pls-593565c16fd8d-design.jpg,English,1,"[(310, 28, 118, 162)]",Static/Meme/English/pics-pls-593565c16fd8d-design.jpg
pineapplenon-pineapple-union-58bd34e0dbb82-design.jpg,English,1,"[(26, 457, 490, 333)]",Static/Meme/English/pineapplenon-pineapple-union-58bd34e0dbb82-design.jpg
pls-dont-shoot-57fbe5884f592-design.jpg,English,1,"[(0, 96, 320, 298)]",Static/Meme/English/pls-dont-shoot-57fbe5884f592-design.jpg
pokememe-go-57b20591996a1-design.jpg,English,1,"[(78, 306, 342, 292)]",Static/Meme/English/pokememe-go-57b20591996a1-design.jpg
pokemon-eating-5872bceed3aa4-design.jpg,English,1,"[(2, 2, 170, 94)]",Static/Meme/English/pokemon-eating-5872bceed3aa4-design.jpg
press-a-to-pound-583817128c6a6-design.jpg,English,1,"[(0, 0, 539, 383)]",Static/Meme/English/press-a-to-pound-583817128c6a6-design.jpg
press-f-57c3cfd4c3d83-design.jpg,English,1,"[(358, 83, 96, 125)]",Static/Meme/English/press-f-57c3cfd4c3d83-design.jpg
ps1-game-case-5877fbe3096fb-design.jpg,English,1,"[(170, 75, 436, 487)]",Static/Meme/English/ps1-game-case-5877fbe3096fb-design.jpg
psychic-57b45ec35c290-design.jpg,English,1,"[(0, 83, 420, 294)]",Static/Meme/English/psychic-57b45ec35c290-design.jpg
punch-out-57ded686a1d49-design.jpg,English,1,"[(63, 78, 116, 94)]",Static/Meme/English/punch-out-57ded686a1d49-design.jpg
rambo-who-wants-to-destroy-isis-57e1ea91bf702-design.jpg,English,1,"[(0, 0, 857, 486)]",Static/Meme/English/rambo-who-wants-to-destroy-isis-57e1ea91bf702-design.jpg
real-dt-57bf4e5e52716-design.jpg,English,1,"[(22, 130, 482, 385)]",Static/Meme/English/real-dt-57bf4e5e52716-design.jpg
real-watchmojo-title-580aa32ebc40a-design.jpg,English,1,"[(0, 0, 434, 252)]",Static/Meme/English/real-watchmojo-title-580aa32ebc40a-design.jpg
reserved-seat-57b2ccd032319-design.jpg,English,1,"[(310, 138, 120, 118)]",Static/Meme/English/reserved-seat-57b2ccd032319-design.jpg
rp-youtube-586f26ae7e8f9-design.jpg,English,1,"[(36, 8, 368, 215)]",Static/Meme/English/rp-youtube-586f26ae7e8f9-design.jpg
save-my-relationship-57b66e20724a8-design.jpg,English,1,"[(4, 26, 178, 121)]",Static/Meme/English/save-my-relationship-57b66e20724a8-design.jpg
scp-682-57be71ac75932-design.jpg,English,1,"[(386, 5, 304, 223)]",Static/Meme/English/scp-682-57be71ac75932-design.jpg
scrigg-57bd4533d0881-design.jpg,English,1,"[(12, 39, 458, 249)]",Static/Meme/English/scrigg-57bd4533d0881-design.jpg
scum-and-villainy-58196809d66b0-design.jpg,English,1,"[(208, 378, 432, 272)]",Static/Meme/English/scum-and-villainy-58196809d66b0-design.jpg
seinfeldpng-57b878c417b0a-design.jpg,English,1,"[(318, 57, 88, 280)]",Static/Meme/English/seinfeldpng-57b878c417b0a-design.jpg
sentience-57bee5107a830-design.jpg,English,1,"[(360, 12, 122, 68)]",Static/Meme/English/sentience-57bee5107a830-design.jpg
sexualitys-59d9e8bd739c3-design.jpg,English,1,"[(270, 392, 258, 117)]",Static/Meme/English/sexualitys-59d9e8bd739c3-design.jpg
sexycodec-5872c9c1a3d0b-design.jpg,English,1,"[(208, 55, 188, 326)]",Static/Meme/English/sexycodec-5872c9c1a3d0b-design.jpg
she-drank-7-litres-of-coke-a-day-57d164a7e06af-design.jpg,English,1,"[(250, 8, 236, 251)]",Static/Meme/English/she-drank-7-litres-of-coke-a-day-57d164a7e06af-design.jpg
sheer-heart-attack-58bde783890ee-design.jpg,English,1,"[(22, 276, 438, 257)]",Static/Meme/English/sheer-heart-attack-58bde783890ee-design.jpg
shes-9-5970f631d1807-design.jpg,English,1,"[(368, 149, 303, 407)]",Static/Meme/English/shes-9-5970f631d1807-design.jpg
shit-ultra-hd-58b89df1805eb-design.jpg,English,1,"[(0, 712, 304, 248)]",Static/Meme/English/shit-ultra-hd-58b89df1805eb-design.jpg
sick-of-this-dude-57e78d0f17843-design.jpg,English,1,"[(262, 69, 228, 300)]",Static/Meme/English/sick-of-this-dude-57e78d0f17843-design.jpg
sitting-close-to-the-tv-585f1d568743f-design.jpg,English,1,"[(0, 460, 450, 325)]",Static/Meme/English/sitting-close-to-the-tv-585f1d568743f-design.jpg
smash-or-pass-rapper-edition-596c155e6f8cc-design.jpg,English,1,"[(350, 0, 240, 315)]",Static/Meme/English/smash-or-pass-rapper-edition-596c155e6f8cc-design.jpg
smile-57cbaf5132965-design.jpg,English,1,"[(28, 162, 818, 472)]",Static/Meme/English/smile-57cbaf5132965-design.jpg
sometimes-its-ok-to-give-up-57b186d8d58ac-design.jpg,English,1,"[(438, 4, 560, 675)]",Static/Meme/English/sometimes-its-ok-to-give-up-57b186d8d58ac-design.jpg
son-of-a-mama-5872fce260199-design.jpg,English,1,"[(4, 0, 96, 150)]",Static/Meme/English/son-of-a-mama-5872fce260199-design.jpg
soul-demolition-57fa2ab45279a-design.jpg,English,1,"[(41, 94, 227, 233)]",Static/Meme/English/soul-demolition-57fa2ab45279a-design.jpg
spanish-jesus-5a7c8323c2c6a-design.jpg,English,1,"[(196, 364, 218, 228)]",Static/Meme/English/spanish-jesus-5a7c8323c2c6a-design.jpg
ss-57ca230bb047a-design.jpg,English,1,"[(216, 186, 186, 147)]",Static/Meme/English/ss-57ca230bb047a-design.jpg
surveillance-image-of-suspect-57b2d42645ccb-design.jpg,English,1,"[(14, 96, 180, 228)]",Static/Meme/English/surveillance-image-of-suspect-57b2d42645ccb-design.jpg
taco-bell-is-ending-my-life-58794e90a761d-design.jpg,English,1,"[(44, 5, 359, 640)]",Static/Meme/English/taco-bell-is-ending-my-life-58794e90a761d-design.jpg
take-off-the-mask-57b5d343cc247-design.jpg,English,1,"[(0, 399, 402, 401)]",Static/Meme/English/take-off-the-mask-57b5d343cc247-design.jpg
technology-is-2-spoopy-57b3dd2fed5a8-design.jpg,English,1,"[(366, 97, 106, 80)]",Static/Meme/English/technology-is-2-spoopy-57b3dd2fed5a8-design.jpg
tefl-teachers-tinder-599819502fd46-design.jpg,English,1,"[(4, 75, 536, 550)]",Static/Meme/English/tefl-teachers-tinder-599819502fd46-design.jpg
tell-the-difference-or-dont-5976d0f2d284d-design.jpg,English,1,"[(2, 200, 370, 422)]",Static/Meme/English/tell-the-difference-or-dont-5976d0f2d284d-design.jpg
template-in-the-real-world-57e247feacbf8-design.jpg,English,1,"[(340, 0, 326, 719)]",Static/Meme/English/template-in-the-real-world-57e247feacbf8-design.jpg
terryfing-technology-5879185c2c43c-design.jpg,English,1,"[(20, 100, 476, 250)]",Static/Meme/English/terryfing-technology-5879185c2c43c-design.jpg
the-formula-59b06d87f0c77-design.jpg,English,1,"[(0, 700, 856, 500)]",Static/Meme/English/the-formula-59b06d87f0c77-design.jpg
the-horrors-of-war-57f54a7db8581-design.jpg,English,1,"[(16, 49, 568, 377)]",Static/Meme/English/the-horrors-of-war-57f54a7db8581-design.jpg
the-society-we-live-in-5c9537799467e-design.jpg,English,1,"[(490, 324, 134, 102)]",Static/Meme/English/the-society-we-live-in-5c9537799467e-design.jpg
thequietestkids-5848f7f1e6401-design.jpg,English,1,"[(36, 165, 300, 320)]",Static/Meme/English/thequietestkids-5848f7f1e6401-design.jpg
this-guy-questions-his-sanity-5928f8693f7d1-design.jpg,English,1,"[(72, 7, 92, 94)]",Static/Meme/English/this-guy-questions-his-sanity-5928f8693f7d1-design.jpg
this-is-climate-change-5911e022f368d-design.jpg,English,1,"[(0, 133, 582, 294)]",Static/Meme/English/this-is-climate-change-5911e022f368d-design.jpg
this-is-the-info-war-594703e993082-design.jpg,English,1,"[(466, 57, 492, 310)]",Static/Meme/English/this-is-the-info-war-594703e993082-design.jpg
this-person-is-a-slut-for-57b20fbad9d14-design.jpg,English,1,"[(0, 292, 500, 202)]",Static/Meme/English/this-person-is-a-slut-for-57b20fbad9d14-design.jpg
this-ugly-son-of-a-bitch-57b6d851cb6ca-design.jpg,English,1,"[(0, 0, 248, 363)]",Static/Meme/English/this-ugly-son-of-a-bitch-57b6d851cb6ca-design.jpg
those-kinds-of-websites-57bf696375a5a-design.jpg,English,1,"[(150, 496, 156, 225)]",Static/Meme/English/those-kinds-of-websites-57bf696375a5a-design.jpg
thrilled-ray-581b11d8d3454-design.jpg,English,1,"[(76, 103, 314, 309)]",Static/Meme/English/thrilled-ray-581b11d8d3454-design.jpg
time-person-of-the-year-57e68571e95ce-design.jpg,English,1,"[(98, 243, 414, 473)]",Static/Meme/English/time-person-of-the-year-57e68571e95ce-design.jpg
tinder-57bcd4a181ee1-design.jpg,English,1,"[(0, 0, 562, 566)]",Static/Meme/English/tinder-57bcd4a181ee1-design.jpg
toilet-57b7f52075613-design.jpg,English,1,"[(0, 143, 552, 353)]",Static/Meme/English/toilet-57b7f52075613-design.jpg
tomodachi-face-57c742fa8858d-design.jpg,English,1,"[(213, 53, 174, 182)]",Static/Meme/English/tomodachi-face-57c742fa8858d-design.jpg
top-57e345ce1a894-design.jpg,English,1,"[(0, 0, 858, 439)]",Static/Meme/English/top-57e345ce1a894-design.jpg
transforms-into-this-57f1981650b5c-design.jpg,English,1,"[(90, 353, 204, 235)]",Static/Meme/English/transforms-into-this-57f1981650b5c-design.jpg
trash-tempv3-588404f4a5401-design.jpg,English,1,"[(250, 117, 198, 318)]",Static/Meme/English/trash-tempv3-588404f4a5401-design.jpg
trump-5a5ecfb42ab56-design.jpg,English,1,"[(32, 222, 658, 435)]",Static/Meme/English/trump-5a5ecfb42ab56-design.jpg
tumblr-raids-4chan-59a2e2588c851-design.jpg,English,1,"[(34, 353, 230, 315)]",Static/Meme/English/tumblr-raids-4chan-59a2e2588c851-design.jpg
